leverdatum,productcode,product,leverancier,aantal,besteleenheid,bedrag
2025-09-30,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-10-07,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2025-10-14,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-10-21,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2025-10-28,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2025-11-04,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-11-11,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2025-11-18,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-12-02,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-12-09,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-12-16,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2025-12-23,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2025-12-30,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-01-06,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-01-20,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-02-03,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-02-10,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-02-17,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-02-24,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-03-03,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-03-10,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-03-17,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-03-24,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-03-31,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-04-07,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-04-14,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-04-21,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-04-28,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-05-05,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-05-12,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,1,doos,53.4
2026-05-19,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-05-26,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-06-02,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,3,doos,160.2
2026-06-09,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-06-16,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,3,doos,160.2
2026-06-23,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-06-30,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-07-07,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-07-14,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,3,doos,160.2
2026-07-21,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,3,doos,160.2
2026-07-28,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-08-04,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-08-11,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-08-18,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2026-08-25,WIJN03,"Prosecco doos 6x0,75",Wijnhuis Vermeer,2,doos,106.8
2023-09-04,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2023-09-07,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-09-11,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-09-14,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-09-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-09-21,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-09-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-09-28,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-10-02,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-10-05,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2023-10-09,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-10-12,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-10-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-10-19,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-10-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-10-26,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2023-10-30,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-06,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-13,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-11-20,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-27,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-11-30,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-12-04,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2023-12-07,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-12-11,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2023-12-14,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-12-18,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2023-12-21,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2023-12-25,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2023-12-28,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-04,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-08,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-11,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-15,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-01-18,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-22,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-01-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-01-29,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-02-01,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-02-05,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-08,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-12,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-15,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-19,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-02-22,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-26,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-02-29,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-07,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-11,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-14,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-18,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-21,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-03-28,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-04-01,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-04,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-08,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-04-11,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-15,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-04-22,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-04-29,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-02,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-05-06,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-05-13,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-05-27,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-05-30,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-06-03,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-06-06,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-06-10,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-06-13,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-06-17,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-06-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-06-24,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-06-27,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-07-01,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-07-04,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2024-07-08,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-07-11,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-07-15,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-07-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-07-22,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-07-25,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2024-07-29,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-01,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-05,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-08,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-12,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-08-15,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-19,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-08-22,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-08-26,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-08-29,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2024-09-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-09-05,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2024-09-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-09-12,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-09-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-09-19,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-09-23,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-09-26,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-09-30,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-03,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-07,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-10-10,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-10-14,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-17,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-21,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-10-24,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-28,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-10-31,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-11-04,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-11-07,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-11-11,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-11-14,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-11-18,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-11-21,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-11-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-11-28,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-12-02,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2024-12-05,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-12-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-12-12,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-12-16,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-12-19,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-12-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2024-12-26,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2024-12-30,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-01-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-01-06,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-01-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-01-13,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-01-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-01-20,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-01-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-01-27,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-01-30,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-02-03,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-02-06,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-02-10,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-02-13,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-02-17,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-02-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-02-24,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-02-27,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-03,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-06,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-10,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-13,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-17,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-03-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-03-24,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-03-27,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-03-31,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-04-03,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-04-07,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-04-10,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-04-14,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-04-17,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-04-21,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-04-24,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-04-28,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-01,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-05-05,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-08,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-12,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-15,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-19,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-22,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-05-26,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-05-29,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-06-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-06-05,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-06-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-06-12,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-06-16,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-06-19,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-06-23,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-06-26,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-06-30,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-07-03,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-07-07,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-07-10,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2025-07-14,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-07-17,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-07-21,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-07-24,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2025-07-28,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2025-07-31,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-08-04,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-08-07,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-08-11,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-08-14,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-08-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-08-21,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-08-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-08-28,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-09-01,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-09-04,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-09-08,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-09-11,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2025-09-15,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-09-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-09-22,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-09-25,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-09-29,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-10-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-10-06,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-10-09,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-10-13,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-10-16,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-10-20,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-10-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-10-27,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-10-30,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-11-03,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-11-06,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-11-10,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-11-13,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-11-17,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-11-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-11-24,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-11-27,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-12-01,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-12-04,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-12-08,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-12-11,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-12-15,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-12-18,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2025-12-22,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2025-12-25,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2025-12-29,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-01-01,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-01-05,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-01-08,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-01-12,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-01-15,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-01-19,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-01-22,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-01-26,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-01-29,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-02-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-05,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-09,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-02-12,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-16,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-19,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-02-26,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-03-02,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-03-05,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-03-09,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-03-12,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-03-16,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-03-19,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-03-23,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-03-26,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-03-30,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-02,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-04-06,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-04-09,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-13,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-16,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-04-20,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-23,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-27,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-04-30,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-05-04,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-05-07,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2026-05-11,FRIS01,"Cola krat 24x0,2",Sligro,1,krat,18.7
2026-05-14,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2026-05-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-05-21,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-05-25,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-05-28,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-06-01,FRIS01,"Cola krat 24x0,2",Sligro,2,krat,37.4
2026-06-04,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
2026-06-08,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-06-11,FRIS01,"Cola krat 24x0,2",Sligro,4,krat,74.8
2026-06-15,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-06-18,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-06-22,FRIS01,"Cola krat 24x0,2",Sligro,3,krat,56.1
2026-06-25,FRIS01,"Cola krat 24x0,2",Sligro,5,krat,93.5
